id,age,occupation,risk_tolerance,investment_goals,education,marital_status,dependents,region,financial_history,sector,income_level,Account_balance,Account_deposits,Account_withdrawals,Account_transfers,international_transfers,Account_investments,account_type,loan_amount,loan_purpose,employment_status,loan_term,interest_rate,loan_status
3a7358bb-d03f-4291-bf84-d6f8f26324a7,73,Manager,Low,Growth,PhD,Widowed,0,Europe,Poor,Education,3336.200235,5575.254457,2442.721398,623.1426006,557.6057627,67.1989749,382.0100729,investment,5000,Medical Expenses,Unemployed,12,0.0717,rejected
f0d187a9-a4d1-4422-afbf-7d46fa9ceb2b,34,Manager,Low,Wealth Preservation,PhD,Widowed,3,South America,Average,Healthcare,1358.584375,1888.946374,590.8823005,315.8174043,246.3944458,35.68510932,325.4920935,credit,5000,Debt Consolidation,Self-Employed,48,0.0994,pending
f420aa19-0331-467f-88f6-b371633ca3f8,57,Retiree,Medium,Income Generation,Master's,Widowed,3,Asia,Poor,Retail,466.2743501,1000,449.6962147,136.1515545,229.2241834,29.88745449,129.592778,checking,5000,Debt Consolidation,Retired,12,0.0914,pending
41ec2e84-9309-4205-8ec6-e3e66f9c45d2,70,Manager,Medium,Growth,PhD,Widowed,2,South America,Average,Technology,37094.12746,5677.627097,664.3223375,1207.786964,1224.213933,29.6926025,414.8757608,checking,50000,Small Business,Employed,24,0.099,approved
2bb2b1f8-3c1b-4a84-a49c-827641402acd,27,Engineer,Medium,Wealth Preservation,Master's,Widowed,2,Africa,Poor,Manufacturing,33.33030797,1000,233.6779853,209.9429773,190.0595676,24.26741707,183.6152168,credit,5000,Medical Expenses,Employed,48,0.087,pending
104976b4-3d33-45f2-a873-ea904cf22807,77,Student,Medium,Wealth Preservation,Bachelor's,Married,4,North America,Good,Finance,25076.79001,42965.03455,8329.27147,6517.046056,5320.155266,1074.472267,4573.840677,credit,34711.75123,Home Improvement,Retired,12,0.124611751,rejected
dc590459-d398-4947-8d86-42ce2ada9725,23,Data Scientist,Low,Growth,PhD,Married,2,North America,Poor,Education,1130.802076,1889.313876,631.4833825,435.6654817,120.0485014,17.52571486,151.9354526,checking,5000,Small Business,Employed,48,0.0598,approved
6316e589-e535-4bb5-80df-abb3f3fc73d1,45,Artist,High,Speculation,Bachelor's,Single,3,North America,Good,Healthcare,9203.779817,18326.52583,4805.423447,5169.674535,1382.696621,77.40479975,4732.300984,credit,5000,Auto Purchase,Retired,48,0.0646,approved
a7e7296e-2e66-487a-ba84-a7896865b407,52,Artist,High,Growth,High School,Single,2,South America,Poor,Education,3729.092696,5258.547784,1128.749332,1125.536642,1293.645386,102.501256,1634.528524,credit,5000,Medical Expenses,Employed,24,0.0647,approved
d49ee36d-299d-4003-b458-0a287b8a11cb,78,Doctor,High,Growth,PhD,Married,0,Europe,Poor,Manufacturing,359.0625013,1000,103.4888098,237.4693688,140.6000472,36.56631456,50.74886031,savings,5000,Medical Expenses,Unemployed,24,0.0785,pending
909ee6d4-3e7b-468b-873b-ffd8f3bc5e9d,61,Engineer,High,Income Generation,Bachelor's,Widowed,3,Australia,Poor,Manufacturing,509.1051018,1000,391.5962403,66.6418428,241.6622311,26.1756392,230.5511049,investment,5000,Auto Purchase,Employed,48,0.07,rejected
ee2b6189-b42a-4f0f-aa11-83c362428907,30,Teacher,High,Income Generation,Bachelor's,Married,4,Africa,Excellent,Education,1043.815795,1000,298.1634574,124.0163964,77.10511674,9.622085338,200.3127976,investment,5000,Home Improvement,Retired,24,0.0721,pending
acd352f4-023c-4bb4-81fd-dcf566855d30,21,Manager,High,Wealth Preservation,High School,Divorced,0,Australia,Good,Retail,111.3022962,1000,475.5277434,245.4606181,200.4686444,8.717486195,77.68394574,checking,5000,Small Business,Self-Employed,48,0.0858,pending
646fef72-7fd3-4aef-94b9-db96e51dac94,68,Engineer,Low,Wealth Preservation,High School,Divorced,3,Europe,Good,Healthcare,7416.679641,6836.066669,3289.414434,826.364357,1391.289347,56.64430499,598.4718479,checking,5000,Auto Purchase,Unemployed,24,0.0638,approved
3e718df5-73ad-43fd-b08c-c54285a7d5ba,64,Student,Medium,Income Generation,PhD,Single,0,Africa,Excellent,Finance,29916.12493,28008.57651,10396.06468,7666.109126,3082.795295,275.482589,4023.815819,investment,30458.48998,Auto Purchase,Employed,24,0.12085849,pending
e3d55097-fdeb-4513-8537-bd87d14a500f,30,Manager,Low,Growth,PhD,Married,3,Australia,Excellent,Retail,1545.477331,1000,109.1946275,250.168538,119.7483557,21.85013201,162.85903,investment,5000,Auto Purchase,Self-Employed,36,0.0767,rejected
a51729a7-5324-45f9-b72c-a442761f4185,25,Retiree,High,Growth,Master's,Married,2,South America,Poor,Retail,801.9978576,1317.828051,558.8547295,117.269497,268.7360092,45.34448425,164.140937,credit,5000,Auto Purchase,Unemployed,48,0.098,rejected
6fa42329-4966-4158-a13a-6bb2c64f02f3,65,Doctor,High,Wealth Preservation,Master's,Divorced,1,Asia,Poor,Healthcare,6826.852939,7617.596854,2003.887411,1146.953364,1513.754091,83.46690573,1631.641337,credit,5981.04814,Debt Consolidation,Employed,12,0.061581048,approved
1bd78192-f9b3-4db9-8934-edfb8b1484fe,84,Doctor,Low,Speculation,High School,Single,3,Asia,Excellent,Retail,175.8886264,1000,368.4035591,218.4212644,160.0326291,6.295231294,75.02432551,savings,5000,Home Improvement,Employed,48,0.0584,approved
22004652-9cb2-4d19-944a-4024f7fcc45f,67,Artist,Medium,Wealth Preservation,PhD,Single,1,South America,Excellent,Healthcare,9608.70051,16223.37301,7701.328019,1994.898151,3432.595205,120.5864129,2142.284991,checking,11113.67404,Debt Consolidation,Employed,60,0.083313674,pending
bed74a6c-998d-49e1-9527-388b0d80a735,52,Retiree,Low,Growth,Bachelor's,Divorced,4,South America,Excellent,Retail,903.5763261,1486.777904,389.326333,137.8792528,212.4010697,32.61446767,123.9566381,credit,5000,Debt Consolidation,Retired,24,0.0533,approved
edf93bca-826a-45cf-97d4-d53715ae2021,83,Lawyer,High,Income Generation,Bachelor's,Widowed,1,North America,Good,Finance,14231.24131,9617.993465,1613.213676,1748.099239,2210.08314,15.01066171,1412.778496,investment,7918.32356,Medical Expenses,Self-Employed,60,0.075918324,pending
28ca099c-a676-46bd-b7b5-cc21377eec14,28,Teacher,Medium,Wealth Preservation,High School,Divorced,0,North America,Poor,Finance,5832.645392,10497.4711,4786.585956,2920.104327,2264.286672,627.9304277,586.6754121,savings,5000,Auto Purchase,Self-Employed,48,0.0474,approved
d4340d39-6746-49cb-b6f5-a495e32fb84d,69,Doctor,High,Income Generation,PhD,Widowed,1,Asia,Good,Healthcare,6540.455508,10264.85689,1755.71299,2347.146662,1082.8113,219.2381311,2015.01076,checking,6322.299148,Debt Consolidation,Self-Employed,24,0.058922299,approved
a6627328-448a-488c-8eda-c491b17b70ae,24,Data Scientist,High,Speculation,PhD,Married,2,South America,Poor,Technology,32816.76797,33441.12808,8065.837819,3841.667755,5855.824031,1670.0128,2569.943375,investment,16396.26617,Small Business,Unemployed,48,0.106096266,rejected
bab6c054-861c-4776-8dd4-f8cbeb120efb,44,Lawyer,High,Speculation,Master's,Single,1,Australia,Average,Education,2300.836324,4225.645934,1176.171308,1081.026699,999.0275578,104.6040393,959.163928,checking,5000,Medical Expenses,Employed,12,0.074,rejected
73cccafa-ece0-4bc6-ab17-85cfcbce51da,81,Data Scientist,Medium,Speculation,High School,Divorced,1,Africa,Poor,Healthcare,6973.359536,9916.871606,4153.218782,2134.363096,2258.060203,160.4048317,840.4118453,savings,5000,Auto Purchase,Self-Employed,48,0.0575,approved
43e17836-c4ac-49e1-8bc1-3841ddf60ed2,46,Engineer,High,Speculation,PhD,Single,1,Asia,Good,Finance,29321.05155,8913.976435,3311.47172,2253.553459,899.1227846,152.2162129,2008.893055,checking,35828.00385,Debt Consolidation,Employed,24,0.129228004,rejected
9dbbe633-bf06-4b60-ab0c-8e667cbebc7f,73,Artist,Medium,Growth,High School,Widowed,0,Africa,Poor,Technology,25309.86821,37576.25493,18624.60607,10872.80984,3263.127189,600.7039219,7310.175072,savings,14636.55441,Home Improvement,Self-Employed,12,0.071936554,approved
0118e5ac-7df1-468b-82bd-ab8876197fb2,65,Manager,Low,Income Generation,Bachelor's,Married,1,South America,Good,Technology,22275.12698,37102.54607,17220.16211,6835.814218,3134.990569,424.4728328,4780.151672,checking,13792.77483,Medical Expenses,Retired,60,0.058492775,approved
e1306bcb-1ce5-4bc8-8608-c92e5919427f,79,Student,High,Income Generation,Bachelor's,Married,2,Africa,Good,Technology,31515.5573,41380.67364,10887.91291,3780.989371,6793.312651,1160.319154,13550.77718,credit,22623.11705,Small Business,Retired,24,0.112423117,rejected
b56b4351-90dc-4f39-b83d-887ea2a98441,84,Lawyer,Low,Wealth Preservation,PhD,Divorced,4,North America,Average,Retail,1620.214064,1000,246.4674884,90.26878018,185.8485809,54.18074072,133.6326315,credit,5000,Medical Expenses,Retired,12,0.0954,pending
b3fd7f60-704c-46c1-a9ed-a3b1a795b61d,65,Developer,High,Income Generation,PhD,Widowed,3,Asia,Excellent,Retail,4628.735408,6393.135341,1303.161887,756.3624323,474.9325406,60.67292971,2253.64097,savings,5000,Debt Consolidation,Employed,36,0.0804,pending
ace29517-588e-4ea2-bc1a-cf797d8d79f2,21,Engineer,Low,Speculation,PhD,Married,1,Europe,Good,Retail,77.71076676,1000,118.00217,200.3896462,54.14008417,3.398849883,142.941731,credit,5000,Home Improvement,Unemployed,48,0.0617,approved
3d11dce6-a9a7-4d75-9f29-a828df081f98,81,Manager,Medium,Speculation,Master's,Single,3,Europe,Poor,Finance,10460.35246,11293.0186,3413.614918,2386.053695,602.9614598,13.81008706,1255.00953,savings,5000,Debt Consolidation,Retired,36,0.0722,pending
9fc881d9-9b1e-4457-a3c1-b50276b4d308,26,Developer,High,Wealth Preservation,PhD,Widowed,4,Africa,Good,Retail,2227.7728,4009.88534,1622.303276,1041.088873,506.0757777,97.06965958,508.098395,credit,5000,Debt Consolidation,Self-Employed,48,0.0677,approved
2e0f9f95-bb01-4779-8776-6306ca114ff8,22,Retiree,Low,Wealth Preservation,Master's,Married,3,Asia,Good,Manufacturing,714.6309028,1408.208839,676.4038156,117.3494568,92.79321877,25.83365238,240.0395274,savings,5000,Auto Purchase,Unemployed,48,0.0519,approved
a0248460-bdcc-41b6-ba2b-d7962c140643,43,Developer,High,Income Generation,PhD,Married,0,Africa,Poor,Education,2222.805737,3145.387319,356.2514571,786.7439918,487.4842866,63.97798287,304.4325929,savings,5000,Home Improvement,Employed,24,0.0573,approved
48275150-f404-4bb3-a697-b755cd05a2f6,28,Artist,Medium,Wealth Preservation,PhD,Single,3,Australia,Average,Finance,13369.90136,16498.50302,6527.353427,4553.686937,3696.996582,910.6561508,2935.461084,credit,17508.30466,Home Improvement,Unemployed,24,0.105708305,pending
feafa66f-2b3f-4a02-b82c-4e6d28fff510,38,Data Scientist,Low,Speculation,Master's,Single,1,North America,Average,Education,974.1716431,1629.068655,361.9764448,371.8764064,346.3356842,69.12233475,209.7777462,investment,5000,Small Business,Employed,12,0.0779,rejected
619009c7-dc26-40f6-ab0c-6630cf8436f6,66,Artist,High,Income Generation,Bachelor's,Single,3,Africa,Average,Manufacturing,15.24377139,1000,267.0564379,105.2499889,127.4523735,15.2417289,158.9259952,investment,5000,Debt Consolidation,Unemployed,60,0.0867,pending
91bb37f7-7858-4853-b0d8-ddc1c8963693,84,Doctor,High,Wealth Preservation,Master's,Widowed,4,Asia,Poor,Finance,10333.20785,15488.97616,4372.630629,2967.897726,3531.354154,232.7924198,1868.713278,credit,13772.39309,Auto Purchase,Unemployed,24,0.092972393,rejected
91bd69be-a20e-448f-ab57-4f86d13b4125,23,Manager,Medium,Speculation,Bachelor's,Single,0,Asia,Poor,Manufacturing,79.79134592,1000,190.0981169,276.7372345,178.1566866,12.03060163,110.7082197,checking,5000,Home Improvement,Retired,24,0.0677,approved
68783f7b-b414-4df8-bb48-a88f0c3dc63f,64,Data Scientist,Medium,Income Generation,High School,Married,4,Asia,Excellent,Healthcare,2343.235759,2716.577174,649.3790647,531.8783062,487.192771,136.3129976,324.4464647,checking,5000,Debt Consolidation,Unemployed,36,0.0781,rejected
9d348473-520b-4319-8890-821abd52cbc4,63,Retiree,Low,Growth,PhD,Widowed,0,Asia,Good,Retail,2382.553915,1612.590293,379.0144952,363.8626568,221.9843142,3.078853673,248.5484873,credit,5000,Medical Expenses,Self-Employed,24,0.0504,approved
b85796cd-ac42-45dd-9570-d4e3837c3f3f,49,Developer,Low,Income Generation,PhD,Single,4,Asia,Poor,Technology,48152.67166,29463.27714,11018.57332,2376.896947,6947.107226,1128.472633,5442.011147,credit,37268.80063,Medical Expenses,Unemployed,36,0.099668801,approved
5a72a5b3-5e01-45ba-9f4c-5b84fa2ade8c,59,Lawyer,High,Wealth Preservation,High School,Married,0,South America,Average,Technology,15761.51318,21898.72511,6631.24237,3639.787034,4637.981642,96.38963829,6166.933632,savings,17034.23647,Home Improvement,Self-Employed,24,0.077734236,approved
e4ba9c13-1ce1-4039-91cd-0f070c68a6c6,59,Manager,High,Speculation,Master's,Widowed,4,Asia,Average,Manufacturing,41.47318013,1000,149.7277236,98.9675019,59.15616701,2.194244976,355.2489883,checking,5000,Medical Expenses,Retired,48,0.0629,approved
ef0b2ba4-8d2e-4bb0-b172-f5b2ec334f7c,58,Developer,Low,Income Generation,PhD,Divorced,0,Europe,Poor,Finance,20260.59871,31496.62121,8156.89687,8077.377722,3432.339087,642.9400777,2136.677408,investment,20667.24597,Medical Expenses,Retired,24,0.090667246,pending
958ae039-30bc-4341-8d5b-70cb1fd6bfc0,42,Engineer,Low,Income Generation,High School,Widowed,2,Africa,Excellent,Retail,690.5435882,1054.98437,425.6892422,276.3518229,71.56294393,1.832431707,208.2172348,investment,5000,Medical Expenses,Self-Employed,36,0.0841,rejected
2e17899d-b6b8-4659-b925-93e05ead4393,54,Teacher,Low,Speculation,High School,Divorced,2,Australia,Excellent,Healthcare,3285.180699,2988.067912,865.9794363,852.3314234,431.7399922,112.509066,271.303717,checking,5000,Home Improvement,Employed,12,0.0558,approved
8e62b574-a4ac-4a65-9f21-a2037bbd782f,68,Developer,Low,Growth,Master's,Widowed,4,Australia,Poor,Education,4215.452125,5741.593931,2216.160434,373.729781,1169.749942,340.9358596,991.8981944,checking,5800.055911,Medical Expenses,Retired,12,0.079400056,rejected
27c6f2f4-1aa1-4ff7-b93d-ab0a768e97eb,20,Artist,Medium,Income Generation,Master's,Married,2,Europe,Average,Finance,6032.40855,2032.519612,973.6905679,153.0520835,296.6990696,12.02096701,224.8983429,checking,5206.811938,Home Improvement,Unemployed,60,0.098506812,pending
344f1747-a730-4b0a-8a51-aab77271823c,81,Engineer,Medium,Wealth Preservation,Master's,Widowed,0,South America,Good,Retail,1856.802435,2829.407061,1358.157197,363.97421,632.0525644,136.6642579,556.4600808,credit,5000,Medical Expenses,Self-Employed,48,0.0817,rejected
bde0b885-0c53-4128-bb5f-63391ed00342,26,Manager,Medium,Growth,Bachelor's,Single,2,Africa,Excellent,Retail,1582.977197,2691.11451,621.270422,796.2186774,366.7621959,21.31983786,145.1570986,investment,5000,Auto Purchase,Unemployed,36,0.0722,pending
7b2253e0-2926-42ee-91ea-f7051a1fea6b,20,Retiree,High,Speculation,Bachelor's,Divorced,0,Australia,Good,Healthcare,2795.04597,5492.796341,2474.266499,934.4903802,980.0313777,66.27048468,1398.694181,credit,5000,Small Business,Self-Employed,48,0.0641,approved
b8c3f087-df80-4ed1-b2e8-f4a43d25441b,60,Retiree,Low,Growth,PhD,Single,1,Europe,Excellent,Finance,50070.08056,39078.46538,7928.001429,5540.645079,3864.450884,247.0425502,5692.158859,credit,39263.57822,Auto Purchase,Unemployed,24,0.109763578,rejected
fb02b243-bca3-4978-b648-6c0167ede12f,62,Lawyer,High,Speculation,PhD,Divorced,2,South America,Good,Finance,26492.23195,27583.4407,3475.819357,3964.470319,6854.774143,1642.788169,6562.577886,checking,16989.11658,Auto Purchase,Employed,60,0.074689117,approved
d9c0eea5-c705-412c-84b6-47170ece7ab2,23,Data Scientist,Low,Speculation,PhD,Widowed,3,Asia,Average,Retail,336.5886781,1000,189.1447469,245.5016611,117.6038063,23.78576653,74.54767346,credit,5000,Auto Purchase,Employed,60,0.0741,pending
61c529e4-a075-4c8c-a26c-ce10916fc93c,66,Student,Low,Income Generation,Master's,Widowed,0,South America,Excellent,Manufacturing,307.5764993,1000,298.9262055,147.2800557,160.0429049,34.0821762,130.5266566,credit,5000,Home Improvement,Self-Employed,24,0.0827,pending
bd508673-2285-404a-8944-188ed8c9a1fe,64,Student,Low,Growth,PhD,Married,3,North America,Excellent,Retail,877.4155892,1000,351.9863473,287.856001,139.758269,0.158993673,151.7183347,investment,5000,Home Improvement,Employed,36,0.0823,rejected
84f833c6-4245-443e-92eb-ab9e54617d59,59,Developer,Low,Income Generation,PhD,Married,3,North America,Average,Finance,10351.97409,8731.457898,2434.294344,1342.517642,1824.060985,434.998154,1624.958857,savings,5000,Small Business,Self-Employed,48,0.0947,rejected
8ce29857-2271-4047-b9ce-6bd30dcd2673,33,Student,Low,Growth,High School,Divorced,3,North America,Good,Technology,52332.72009,98775.47288,32046.72635,25852.76529,18080.70837,3689.00715,11869.96276,credit,50000,Medical Expenses,Self-Employed,24,0.1127,approved
b7f2d9f3-c997-43ec-9544-56e52c6fbe22,68,Artist,Low,Wealth Preservation,Master's,Married,1,Asia,Excellent,Finance,5694.29863,4247.837813,1720.07359,1122.811812,700.2918202,58.70564181,223.7276874,investment,5000,Auto Purchase,Employed,12,0.0942,pending
54509d15-eb5c-4d76-980f-6c0cff7aedb1,75,Data Scientist,Low,Wealth Preservation,High School,Single,0,Africa,Average,Healthcare,3491.412491,1662.624993,311.2182189,108.7383959,367.7444907,44.18380867,163.6583708,checking,5000,Auto Purchase,Retired,48,0.0655,approved
d5290769-e722-4ca0-849a-76036c9f91d0,41,Retiree,High,Growth,High School,Single,3,Australia,Poor,Healthcare,5061.998432,9408.772384,1666.672619,926.7886787,812.5215126,203.6387202,2521.055801,savings,5000,Small Business,Employed,60,0.0618,approved
72fffe02-7b13-4bfb-a382-8bbb3e3b105b,37,Retiree,High,Wealth Preservation,Bachelor's,Widowed,2,Australia,Excellent,Finance,21537.02483,21174.72477,2240.226242,3279.76104,2020.518501,522.009804,5569.253091,investment,14628.38326,Medical Expenses,Self-Employed,36,0.107528383,pending
01eb6aa4-41bd-445e-a87f-7dcf825863c8,48,Lawyer,High,Speculation,Master's,Single,1,South America,Poor,Technology,17885.94015,25516.67886,11406.6377,2086.40115,3726.380748,584.0727834,3720.090005,checking,11287.90243,Medical Expenses,Self-Employed,36,0.072687902,approved
7759c6fe-5f15-44b6-a235-166e911252cf,27,Manager,Low,Growth,PhD,Married,2,Asia,Excellent,Technology,47640.85308,93595.69695,30147.25338,18143.83029,22591.89758,3955.724017,13697.28146,investment,50000,Home Improvement,Retired,12,0.1438,rejected
5c3cb890-1ab4-4c5a-b6c8-397c16b79add,76,Teacher,Medium,Growth,High School,Divorced,1,Asia,Average,Finance,22468.08741,42674.1034,17434.74694,8140.498883,3881.379906,594.9949012,7454.341398,investment,33306.03257,Debt Consolidation,Employed,24,0.074606033,approved
8a1966f6-376d-4319-b34c-c50fe1ad2674,46,Retiree,Medium,Growth,Bachelor's,Single,2,North America,Excellent,Healthcare,3285.380223,3153.121121,1357.412958,796.3138611,215.8306279,47.44750318,310.0144511,savings,5000,Home Improvement,Unemployed,36,0.0539,approved
4df9b17a-6c66-4d0a-a8c9-c27dc7fb567a,67,Artist,Medium,Speculation,High School,Widowed,2,South America,Excellent,Retail,119.9757817,1000,336.7291102,74.11167122,110.2316706,18.1218178,77.28225097,checking,5000,Home Improvement,Self-Employed,36,0.0981,pending
3f4cf4d5-52c2-4fd9-86be-9599096e4f86,44,Artist,Medium,Wealth Preservation,PhD,Widowed,2,Asia,Excellent,Education,799.70515,1411.42816,528.809455,81.0538303,87.84777586,4.192624503,213.006755,checking,5000,Medical Expenses,Unemployed,24,0.0717,rejected
4555a942-3994-4fd2-91c7-31c68c43d58c,81,Lawyer,Low,Growth,High School,Divorced,2,Africa,Average,Technology,31309.14427,12500.80537,4246.890123,1259.073353,796.0145617,43.94795027,1341.902668,investment,25629.20354,Medical Expenses,Self-Employed,12,0.110129204,rejected
5b453120-0ee2-4a2f-bcf5-5330ea72e4fb,43,Data Scientist,Low,Income Generation,Master's,Single,4,Asia,Excellent,Education,502.0878345,1000,244.9265749,139.8843058,114.1334005,9.698849538,114.071606,savings,5000,Small Business,Self-Employed,36,0.0708,approved
38c04d4a-7bb8-4701-92c1-c7c83589a24a,67,Lawyer,High,Income Generation,Master's,Divorced,4,Europe,Excellent,Finance,10624.65368,3728.311953,1851.495037,599.8119798,474.1242345,133.2989684,206.256784,credit,7664.943686,Debt Consolidation,Retired,48,0.092764944,pending
e9375acf-9c42-4d83-84ad-922ebc7edd78,36,Developer,Low,Wealth Preservation,Master's,Widowed,3,Europe,Good,Finance,18396.39841,8865.402785,4202.422173,2610.152773,928.301186,51.72800375,671.5670641,investment,5516.260205,Medical Expenses,Unemployed,48,0.10011626,rejected
237a7357-e294-4d2a-97a6-ac7d79579762,55,Student,High,Income Generation,Bachelor's,Widowed,3,Europe,Average,Manufacturing,334.321732,1000,202.8234831,291.0656601,206.0759293,5.865427064,388.8713191,checking,5000,Debt Consolidation,Self-Employed,60,0.0803,pending
5ea6c9d8-da18-49e0-8dc0-c6ad47ec5805,63,Teacher,Medium,Growth,Master's,Widowed,0,Australia,Excellent,Manufacturing,1438.435705,1000,240.0957815,156.4308042,233.8717313,8.03563579,155.0628796,savings,5000,Debt Consolidation,Self-Employed,12,0.0557,approved
5371c744-6e39-41fd-82e1-69dedb33ae0f,50,Student,Low,Income Generation,Bachelor's,Divorced,4,South America,Average,Technology,44024.52252,56430.82541,20126.28476,8438.4103,13682.35267,2275.336741,10794.56332,credit,44819.9036,Medical Expenses,Employed,48,0.116619904,pending
08fdafdf-b722-4e92-aa4d-dda3769d2eea,81,Developer,Low,Growth,PhD,Married,4,North America,Average,Manufacturing,668.3202711,1244.140379,525.9714731,253.9131434,307.1876764,31.87081267,207.6067532,credit,5000,Home Improvement,Retired,36,0.0662,approved
057e21d9-a4e2-4bfb-b89c-eb76adb55f1e,80,Developer,Medium,Growth,Master's,Divorced,2,Australia,Excellent,Finance,15926.57017,7173.210086,3552.952742,759.3110711,1194.248026,354.0806316,626.2037765,investment,9367.391555,Debt Consolidation,Retired,12,0.102167392,rejected
6d6479ed-eb66-44ee-91cb-6b9046da3a4e,42,Data Scientist,High,Wealth Preservation,Master's,Married,1,Asia,Excellent,Technology,48522.34489,18567.68876,2098.669966,4806.545711,2162.051992,286.0472459,1904.19281,checking,5798.316695,Home Improvement,Self-Employed,36,0.090898317,rejected
3860356d-1ed2-4bfd-a18a-bfcd63a69f85,52,Retiree,Low,Speculation,Master's,Married,3,Australia,Poor,Retail,834.4148285,1460.036818,722.7859282,249.3363632,79.4402447,7.951316832,231.698901,investment,5000,Home Improvement,Employed,24,0.0871,pending
821d127c-d163-4e09-a1bc-66634674adbe,72,Data Scientist,Medium,Income Generation,Bachelor's,Widowed,3,North America,Good,Technology,70372.98932,100000,45410.44408,20011.95971,13732.88626,1993.710834,13539.61388,investment,50000,Debt Consolidation,Self-Employed,48,0.1104,approved
22b03880-665f-4f5e-a421-ec4546ca6b88,59,Doctor,Low,Wealth Preservation,High School,Married,4,Asia,Good,Finance,5940.891454,10219.00216,1868.185991,1849.235419,1928.137088,267.1025307,1229.361987,investment,5000,Debt Consolidation,Self-Employed,12,0.0917,pending
29667ed8-fa54-4777-91af-74eed0028707,61,Manager,Low,Speculation,PhD,Widowed,3,Australia,Excellent,Education,2860.499451,4973.975225,787.7335535,723.4869921,1071.227009,295.0545276,354.1525833,investment,5000,Auto Purchase,Self-Employed,48,0.0463,approved
1e4fa9a1-77f8-46ce-a69a-b6ef99a5b42a,55,Artist,Low,Speculation,Master's,Married,0,South America,Average,Healthcare,3753.588771,6477.37877,2894.0921,808.3749137,980.2042576,54.50321223,723.8197243,savings,5537.046529,Medical Expenses,Retired,36,0.071237047,rejected
8bed7f9c-6254-4acb-acab-616c0a0ac2a7,64,Teacher,High,Wealth Preservation,Bachelor's,Single,2,South America,Good,Technology,31251.29752,22026.14935,3959.140066,3691.103475,3437.596318,982.8962285,8424.717165,savings,30396.86541,Home Improvement,Unemployed,36,0.110696865,pending
5fda17fa-1e2f-43f5-a9c4-6d27301533b2,21,Student,Medium,Income Generation,Bachelor's,Married,3,Africa,Poor,Education,643.7763316,1026.745398,379.3314489,149.7679648,189.5583695,39.45488508,169.5625347,credit,5000,Medical Expenses,Employed,60,0.0812,rejected
a52bbd16-9c06-4e50-8dc5-af04d71520bb,66,Engineer,Medium,Wealth Preservation,High School,Widowed,0,Australia,Average,Manufacturing,128.6068208,1000,267.9844217,70.8117998,155.6363961,37.77741498,167.8999135,investment,5000,Debt Consolidation,Self-Employed,36,0.0844,rejected
5d32a115-0997-41bf-adc1-9bd50561a102,28,Lawyer,Low,Growth,Bachelor's,Widowed,0,South America,Poor,Technology,28616.57288,37205.49811,15771.02228,2545.161217,2162.329255,209.6435813,1915.427378,savings,11143.3482,Debt Consolidation,Unemployed,36,0.079043348,rejected
acd9c297-9168-4f9a-b3bb-850e98dc173d,23,Data Scientist,High,Wealth Preservation,Bachelor's,Widowed,1,Africa,Poor,Technology,25699.06231,5416.918428,1322.595958,1002.9014,846.5699871,194.1788037,884.5063281,savings,5000,Home Improvement,Unemployed,36,0.0574,approved
15044d35-a518-4575-8c44-a32e9ba846e8,24,Engineer,High,Growth,Master's,Divorced,2,Australia,Poor,Manufacturing,182.2227268,1000,103.4362879,57.67577638,105.8664228,13.15460181,277.0167322,credit,5000,Small Business,Retired,60,0.0789,pending
57bb51d1-0c4b-4e52-a4e0-571591867f11,32,Teacher,High,Growth,Bachelor's,Widowed,1,Asia,Average,Manufacturing,65.41620368,1000,185.3720004,194.7988313,243.3834574,28.85665871,372.4886302,credit,5000,Debt Consolidation,Unemployed,36,0.0793,pending
7e0e1fe2-2a8f-4d8a-8383-724b93830b19,43,Engineer,Low,Wealth Preservation,Master's,Single,2,North America,Average,Manufacturing,80.29334572,1000,285.3276672,201.7736133,191.4199281,45.15225713,84.39846992,investment,5000,Home Improvement,Self-Employed,12,0.0498,approved
e14b533e-3dc0-4a10-9562-07536f303ea8,42,Teacher,Medium,Growth,Master's,Married,1,Europe,Average,Healthcare,6064.41803,11385.51511,4524.125981,3058.392271,2278.156304,432.7346049,1925.962349,credit,5000,Medical Expenses,Employed,60,0.062,approved
2f02c527-9f5e-4235-a7db-3586d9dd9cf9,19,Lawyer,Medium,Wealth Preservation,Master's,Divorced,3,Africa,Good,Healthcare,4422.854825,2684.74151,1339.08471,374.4890363,446.1913082,78.15179506,324.0563786,savings,5000,Home Improvement,Unemployed,12,0.0748,rejected
fe87784a-4360-4a75-9e15-799da51ab1fe,54,Lawyer,Medium,Wealth Preservation,PhD,Single,2,North America,Good,Retail,564.0678951,1007.731318,400.2757267,237.0533798,72.97896417,1.962900563,147.2919964,credit,5000,Home Improvement,Unemployed,12,0.0665,approved
fcbfd0b1-b1ec-4fa5-b5ec-b515c5a75a8d,40,Engineer,Medium,Growth,Bachelor's,Married,1,South America,Average,Technology,42817.01954,32864.35821,7410.523861,4163.026136,7409.493096,35.93234486,2379.154919,credit,10176.81131,Auto Purchase,Unemployed,36,0.085676811,pending
